Survey year,Unitid,Institution name,OPEID,Campus ID, Campus Name,Institution Size,Name of Facility,Street Address,Total Fires
2020,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,30014,Univ. Village-Bldg. 220,"3400 Poly Vista Pomona, CA 91768",0
2020,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,30014,Univ. Village-Bldg. 240,"3400 Poly Vista Pomona, CA 91768",0
2020,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,30014,Univ. Village-Bldg. 250,"3400 Poly Vista Pomona, CA 91768",0
2020,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,30014,Univ. Village-Bldg. 270,"3400 Poly Vista Pomona, CA 91768",0
2020,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,30014,Univ. Village-Bldg. 10,"3400 Poly Vista Pomona, CA 91768",0
2020,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,30014,Univ. Village-Bldg.  20,"3400 Poly Vista Pomona, CA 91768",0
2020,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,30014,Univ. Village-Bldg. 30,"3400 Poly Vista Pomona, CA 91768",0
2020,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,30014,Univ. Village-Bldg. 40,"3400 Poly Vista Pomona, CA 91768",0
2020,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,30014,Univ. Village-Bldg. 50,"3400 Poly Vista Pomona, CA 91768",0
2020,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,30014,UHS Bldg. 73-Sicomora,"73 Kellogg Dr. Pomona, CA 91768",0
2020,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,30014,UHS Bldg. 74-Secoya,"74 Kellogg Dr. Pomona, CA 91768",0
2020,111188,California State University Maritime Academy,113400,1,California State University Maritime Academy,952,Upper Residence Hall,"200 Maritime Academy Dr, Vallejo Ca. 95590",0
2020,111188,California State University Maritime Academy,113400,1,California State University Maritime Academy,952,Lower Residence Hall,"200 Maritime Academy Drive, Vallejo Ca 94590",0
2020,111188,California State University Maritime Academy,113400,1,California State University Maritime Academy,952,McAllister Hall,"200 Maritime Academy Dr, Vallejo Ca. 94590",0
2020,111188,California State University Maritime Academy,113400,1,California State University Maritime Academy,952,Training Ship Golden Bear,"200 Maritime Academy Dr, Vallejo Ca. 94590",0
2020,111188,California State University Maritime Academy,113400,1,California State University Maritime Academy,952,Maritime North,"200 Maritime Academy Dr, Vallejo Ca. 94590",0
2020,111188,California State University Maritime Academy,113400,2,The Training Ship Golden Bear,952,Training Ship Golden Bear,200 Maritime Academy Drive,0
2020,110486,California State University-Bakersfield,799300,1,Main Campus,11745,Student Housing West,"9051 Stockdale Hwy. Bakersfield, Ca. 93311",0
2020,110486,California State University-Bakersfield,799300,1,Main Campus,11745,Student Housing East,"8501 Stockdale Hwy. Bakersfield, Ca 93311",0
2020,441937,California State University-Channel Islands,3980300,1,California State University Channel Islands - Main Campus,7446,Anacapa Village A,"73 Ventura St., Camarillo, CA",0
2020,441937,California State University-Channel Islands,3980300,1,California State University Channel Islands - Main Campus,7446,Anacapa Village B,"73 Ventura St., Camarillo, CA",0
2020,441937,California State University-Channel Islands,3980300,1,California State University Channel Islands - Main Campus,7446,Anacapa Village C,"73 Ventura St., Camarillo, CA",0
2020,441937,California State University-Channel Islands,3980300,1,California State University Channel Islands - Main Campus,7446,Santa Cruz Village D,"74 Ventura St., Camarillo, CA",0
2020,441937,California State University-Channel Islands,3980300,1,California State University Channel Islands - Main Campus,7446,Santa Cruz Village E,"74 Ventura St., Camarillo, CA",0
2020,441937,California State University-Channel Islands,3980300,1,California State University Channel Islands - Main Campus,7446,Santa Cruz Village F,"74 Ventura St., Camarillo, CA",0
2020,441937,California State University-Channel Islands,3980300,1,California State University Channel Islands - Main Campus,7446,Santa Cruz Village G,"74 Ventura St., Camarillo, CA",0
2020,441937,California State University-Channel Islands,3980300,1,California State University Channel Islands - Main Campus,7446,Santa Cruz Village H,"74 Ventura St., Camarillo, CA",0
2020,441937,California State University-Channel Islands,3980300,1,California State University Channel Islands - Main Campus,7446,Town Center A,"45 Rincon Dr., Camarillo, CA 9",0
2020,441937,California State University-Channel Islands,3980300,1,California State University Channel Islands - Main Campus,7446,Town Center B,"45 Rincon Dr., Camarillo, CA 9",0
2020,441937,California State University-Channel Islands,3980300,1,California State University Channel Islands - Main Campus,7446,Town Center C,"45 Rincon Dr., Camarillo, CA 9",0
2020,441937,California State University-Channel Islands,3980300,1,California State University Channel Islands - Main Campus,7446,Town Center D,"45 Rincon Dr., Camarillo, CA 9",0
2020,441937,California State University-Channel Islands,3980300,1,California State University Channel Islands - Main Campus,7446,Santa Rosa Village K,"65 Santa Paula St., Camarillo,",0
2020,441937,California State University-Channel Islands,3980300,1,California State University Channel Islands - Main Campus,7446,Santa Rosa Village L,"65 Santa Paula St., Camarillo,",0
2020,110538,California State University-Chico,114600,1,Main Campus,16746,Esken Hall,681 W. Sacramento Ave,0
2020,110538,California State University-Chico,114600,1,Main Campus,16746,Konkow Hall,701 W. Sacramento Ave,0
2020,110538,California State University-Chico,114600,1,Main Campus,16746,Lassen Hall,501 Citrus Ave,0
2020,110538,California State University-Chico,114600,1,Main Campus,16746,Mechoopda Hall,691 W. Sacramento Ave,0
2020,110538,California State University-Chico,114600,1,Main Campus,16746,Shasta Hall,551 Citrus Ave,0
2020,110538,California State University-Chico,114600,1,Main Campus,16746,Estom Jamani,521 Legion Ave,0
2020,110538,California State University-Chico,114600,1,Main Campus,16746,Whitney Hall,545 Legion Ave,0
2020,110538,California State University-Chico,114600,1,Main Campus,16746,University Village,1325 Nord Ave,1
2020,110538,California State University-Chico,114600,2,Agricultural Teaching and Research Center/University Farm,16746,Beef Unit,"311 Nicholas C Shouten Ln, Chi",0
2020,110538,California State University-Chico,114600,2,Agricultural Teaching and Research Center/University Farm,16746,Sheep Unit,"311 Nicholas C Shouten Ln, Chi",0
2020,110538,California State University-Chico,114600,2,Agricultural Teaching and Research Center/University Farm,16746,Swine Unit,"311 Nicholas C Shouten Ln, Chi",0
2020,110538,California State University-Chico,114600,2,Agricultural Teaching and Research Center/University Farm,16746,Mobile Vehicle Unit,"311 Nicholas C Shouten Ln, Chi",0
2020,110547,California State University-Dominguez Hills,114100,1,California State University Dominguez Hills,18687,University Housing - Phase 1 & 2,"1100 E. Victoria Street, Carso",1
2020,110574,California State University-East Bay,113800,1,Main Campus,16253,Calaveras,"1901 Harder Road, Hayward, CA",0
2020,110574,California State University-East Bay,113800,1,Main Campus,16253,Coloma,"1901 Harder Road, Hayward, CA",0
2020,110574,California State University-East Bay,113800,1,Main Campus,16253,Sierra,"1901 Harder Road, Haward, CA 9",0
2020,110574,California State University-East Bay,113800,1,Main Campus,16253,Sonora,"1901 Harder Road, Hayward, CA",0
2020,110574,California State University-East Bay,113800,1,Main Campus,16253,Mariposa,"1901 Harder Road, Hayward, CA",0
2020,110574,California State University-East Bay,113800,1,Main Campus,16253,Talmalpais,"1901 Harder Road, Hayward, CA",0
2020,110574,California State University-East Bay,113800,1,Main Campus,16253,Shasta,"1901 Harder Road, Hayward, CA",0
2020,110574,California State University-East Bay,113800,1,Main Campus,16253,Diablo,"1901 Harder Road, Hayward, CA",0
2020,110574,California State University-East Bay,113800,1,Main Campus,16253,Sequoia,"1901 Harder Road, Hayward, CA",0
2020,110574,California State University-East Bay,113800,1,Main Campus,16253,Juniper,"1901 Harder Road, Hayward, CA",0
2020,110574,California State University-East Bay,113800,1,Main Campus,16253,University Village,"25400 Carlos Bee Boulevard, Ha",0
2020,110556,California State University-Fresno,114700,1,Main Campus,25497,Aspen Hall,5150 N Barton Ave,0
2020,110556,California State University-Fresno,114700,1,Main Campus,25497,Baker Hall,5158 N Barton Ave,0
2020,110556,California State University-Fresno,114700,1,Main Campus,25497,Birch Hall,5162 N Barton Ave,0
2020,110556,California State University-Fresno,114700,1,Main Campus,25497,Cedar Hall,5037 N Barton Ave,0
2020,110556,California State University-Fresno,114700,1,Main Campus,25497,Graves Hall,5156 N Barton Ave,0
2020,110556,California State University-Fresno,114700,1,Main Campus,25497,Homan Hall,5154 N Barton Ave,0
2020,110556,California State University-Fresno,114700,1,Main Campus,25497,Ponderosa Hall,5152 N Barton Ave,0
2020,110556,California State University-Fresno,114700,1,Main Campus,25497,Sequoia Hall,5035 N Barton Ave,0
2020,110556,California State University-Fresno,114700,1,Main Campus,25497,Sycamore Hall,5160 N Barton Ave,0
2020,110556,California State University-Fresno,114700,1,Main Campus,25497,Beef Unit,2640 E. Portals Ave,0
2020,110556,California State University-Fresno,114700,1,Main Campus,25497,Horse Unit,5405 N. Price,0
2020,110556,California State University-Fresno,114700,1,Main Campus,25497,Swine Unit,2654 E. Portals,0
2020,110556,California State University-Fresno,114700,1,Main Campus,25497,Sheep Unit,2817 E Barstow,0
2020,110556,California State University-Fresno,114700,1,Main Campus,25497,Dairy Unit  #1,5501 N. Sierra Vista,0
2020,110556,California State University-Fresno,114700,1,Main Campus,25497,Calf Barn,2651 E. Barstow,0
2020,110565,California State University-Fullerton,113700,1,Main Campus,42051,Acacia,800 N. State College,0
2020,110565,California State University-Fullerton,113700,1,Main Campus,42051,Birch,800 N. State College,0
2020,110565,California State University-Fullerton,113700,1,Main Campus,42051,Cypress,800 N. State College,0
2020,110565,California State University-Fullerton,113700,1,Main Campus,42051,Elm,800 N. State College,0
2020,110565,California State University-Fullerton,113700,1,Main Campus,42051,Fig,800 N. State College,0
2020,110565,California State University-Fullerton,113700,1,Main Campus,42051,Holly,800 N. State College,0
2020,110565,California State University-Fullerton,113700,1,Main Campus,42051,Juniper,800 N. State College,0
2020,110565,California State University-Fullerton,113700,1,Main Campus,42051,Manzanita,800 N. State College,0
2020,110565,California State University-Fullerton,113700,1,Main Campus,42051,Oak,800 N. State College,0
2020,110565,California State University-Fullerton,113700,1,Main Campus,42051,Pine,800 N. State College,0
2020,110565,California State University-Fullerton,113700,1,Main Campus,42051,Sycamore,800 N. State College,0
2020,110565,California State University-Fullerton,113700,1,Main Campus,42051,Valencia,800 N. State College,0
2020,110565,California State University-Fullerton,113700,1,Main Campus,42051,Willow,800 N. State College,0
2020,110565,California State University-Fullerton,113700,4,Grand Central Arts Center,42051,GCAC Apartments,"125 N Broadway, Santa Ana, CA 92701",0
2020,110583,California State University-Long Beach,113900,1,Main Campus,40069,Parkside College,"1601 Earl Warren Dr, CA",1
2020,110583,California State University-Long Beach,113900,1,Main Campus,40069,Hillside College,"5851 Beach Dr, Long Beach, CA",0
2020,110583,California State University-Long Beach,113900,1,Main Campus,40069,Los Cerritos Hall,"5855 Beach Dr, Long Beach, CA",0
2020,110583,California State University-Long Beach,113900,1,Main Campus,40069,Los Alamitos Hall,"5859 Beach Dr, Long Beach, CA",0
2020,110583,California State University-Long Beach,113900,1,Main Campus,40069,International House,"5854 Beach Dr, Long Beach, CA",0
2020,110583,California State University-Long Beach,113900,1,Main Campus,40069,Beachside College,"4835 Pacific Coast Hwy, Long B",0
2020,110592,California State University-Los Angeles,114000,1,California State University- Los Angeles,26745,"CSULA Housing, Phase 1",5600 Paseo Rancho Castilla,0
2020,110592,California State University-Los Angeles,114000,1,California State University- Los Angeles,26745,CSULA Golden Eagle Apartments,5425 Dobbs Street,0
2020,110592,California State University-Los Angeles,114000,1,California State University- Los Angeles,26745,"CSULA Housing, Phase 2",5300 Paseo Rancho Castilla,0
2020,409698,California State University-Monterey Bay,3260300,1,California State University- Monterey Bay,7409,Cypress Hall,"6143 Fifth Avenue, Seaside, CA",0
2020,409698,California State University-Monterey Bay,3260300,1,California State University- Monterey Bay,7409,Asilomar Hall,"3059 Divarty Street, Seaside,",0
2020,409698,California State University-Monterey Bay,3260300,1,California State University- Monterey Bay,7409,Willet Hall,"6142 Fifth Avenue, Seaside, CA",0
2020,409698,California State University-Monterey Bay,3260300,1,California State University- Monterey Bay,7409,Manzanita Hall,"3057 Divarty Street, Seaside,",0
2020,409698,California State University-Monterey Bay,3260300,1,California State University- Monterey Bay,7409,Yarrow Hall,"3053 Divarty Street, Seaside,",0
2020,409698,California State University-Monterey Bay,3260300,1,California State University- Monterey Bay,7409,Acocet Hall,"3043 Divarty Street, Seaside,",0
2020,409698,California State University-Monterey Bay,3260300,1,California State University- Monterey Bay,7409,Tortuga Hall,"5105 Fourth Avenue, Seaside, C",0
2020,409698,California State University-Monterey Bay,3260300,1,California State University- Monterey Bay,7409,Sanderling Hall,"5101 Fourth Avenue, Seaside, C",0
2020,409698,California State University-Monterey Bay,3260300,1,California State University- Monterey Bay,7409,Strawberry Apartments,6013 General Jim Moore Bouleva,0
2020,409698,California State University-Monterey Bay,3260300,1,California State University- Monterey Bay,7409,Pinnacles Suites,6011 General Jim Moore Bouleva,0
2020,409698,California State University-Monterey Bay,3260300,1,California State University- Monterey Bay,7409,Vinyard Suites,6015 General Jim Moore Bouleva,0
